attempts_ge,unique_users_ge,unique_passwords_ge,max_mean_interarrival_s,contamination,topk_percent,baseline_precision,baseline_recall,baseline_f1,if_precision,if_recall,if_f1,rank_precision,rank_recall,rank_f1,baseline_tp,baseline_fp,baseline_fn,if_tp,if_fp,if_fn,rank_tp,rank_fp,rank_fn
30,5,5,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,5,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,5,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,5,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,5,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,5,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,10,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,10,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,10,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,10,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,10,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,10,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,10,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,10,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,10,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,10,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,15,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,15,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,15,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,15,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,15,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,15,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,5,15,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,5,15,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,5,15,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,5,15,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,5,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,5,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,5,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,5,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,5,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,5,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,5,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,5,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,5,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,5,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,10,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,10,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,10,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,10,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,10,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,10,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,10,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,10,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,10,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,10,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,15,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,15,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,15,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,15,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,15,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,15,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,10,15,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,10,15,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,10,15,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,10,15,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,5,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,5,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,5,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,5,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,5,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,5,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,5,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,5,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,5,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,5,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,10,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,10,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,10,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,10,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,10,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,10,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,10,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,10,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,10,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,10,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,15,1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,15,1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,15,1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,15,2.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,2.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,2.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,15,2.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,15,2.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
30,15,15,-1.0,0.005,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,-1.0,0.01,10.0,1.0,0.6052631578947368,0.7540983606557378,0.0,0.0,0.0,0.375,0.07894736842105263,0.13043478260869565,23,0,15,0,1,38,3,5,35
30,15,15,-1.0,0.02,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.02631578947368421,0.05,0.375,0.07894736842105263,0.13043478260869565,23,0,15,1,1,37,3,5,35
30,15,15,-1.0,0.05,10.0,1.0,0.6052631578947368,0.7540983606557378,0.5,0.05263157894736842,0.09523809523809525,0.375,0.07894736842105263,0.13043478260869565,23,0,15,2,2,36,3,5,35
30,15,15,-1.0,0.1,10.0,1.0,0.6052631578947368,0.7540983606557378,0.375,0.07894736842105263,0.13043478260869565,0.375,0.07894736842105263,0.13043478260869565,23,0,15,3,5,35,3,5,35
10,5,5,1.0,0.005,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,1.0,0.01,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,1.0,0.02,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.02631578947368421,0.05,0.5,0.05263157894736842,0.09523809523809525,34,0,4,1,1,37,2,2,36
10,5,5,1.0,0.05,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.05263157894736842,0.09523809523809525,0.5,0.05263157894736842,0.09523809523809525,34,0,4,2,2,36,2,2,36
10,5,5,1.0,0.1,5.0,1.0,0.8947368421052632,0.9444444444444444,0.375,0.07894736842105263,0.13043478260869565,0.5,0.05263157894736842,0.09523809523809525,34,0,4,3,5,35,2,2,36
10,5,5,2.0,0.005,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,2.0,0.01,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,2.0,0.02,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.02631578947368421,0.05,0.5,0.05263157894736842,0.09523809523809525,34,0,4,1,1,37,2,2,36
10,5,5,2.0,0.05,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.05263157894736842,0.09523809523809525,0.5,0.05263157894736842,0.09523809523809525,34,0,4,2,2,36,2,2,36
10,5,5,2.0,0.1,5.0,1.0,0.8947368421052632,0.9444444444444444,0.375,0.07894736842105263,0.13043478260869565,0.5,0.05263157894736842,0.09523809523809525,34,0,4,3,5,35,2,2,36
10,5,5,-1.0,0.005,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,-1.0,0.01,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
10,5,5,-1.0,0.02,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.02631578947368421,0.05,0.5,0.05263157894736842,0.09523809523809525,34,0,4,1,1,37,2,2,36
10,5,5,-1.0,0.05,5.0,1.0,0.8947368421052632,0.9444444444444444,0.5,0.05263157894736842,0.09523809523809525,0.5,0.05263157894736842,0.09523809523809525,34,0,4,2,2,36,2,2,36
10,5,5,-1.0,0.1,5.0,1.0,0.8947368421052632,0.9444444444444444,0.375,0.07894736842105263,0.13043478260869565,0.5,0.05263157894736842,0.09523809523809525,34,0,4,3,5,35,2,2,36
10,5,10,1.0,0.005,5.0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.5,0.05263157894736842,0.09523809523809525,34,0,4,0,1,38,2,2,36
